Filename,Record,AnnType
14589,07910,(N
14590,07910,(N
14591,07910,(N
14592,07910,(N
14593,07910,(N
14594,07910,(N
14595,07910,(N
14596,07910,(N
14597,07910,(N
14598,07910,(N
14599,07910,(N
14600,07910,(N
14601,07910,(N
14602,07910,(N
14603,07910,(N
14604,07910,(N
14605,07910,(N
14606,07910,(N
14607,07910,(N
14608,07910,(N
14609,07910,(N
14610,07910,(N
14611,07910,(N
14612,07910,(N
14613,07910,(N
14614,07910,(N
14615,07910,(N
14616,07910,(N
14617,07910,(N
14618,07910,(N
14619,07910,(N
14620,07910,(N
14621,07910,(N
14622,07910,(N
14623,07910,(N
14624,07910,(N
14625,07910,(N
14626,07910,(N
14627,07910,(N
14628,07910,(N
14629,07910,(N
14630,07910,(N
14631,07910,(N
14632,07910,(N
14633,07910,(N
14634,07910,(N
14635,07910,(N
14636,07910,(N
14637,07910,(N
14638,07910,(N
14639,07910,(N
14640,07910,(N
14641,07910,(N
14642,07910,(N
14643,07910,(N
14644,07910,(N
14645,07910,(N
14646,07910,(N
14647,07910,(N
14648,07910,(N
14649,07910,(N
14650,07910,(N
14651,07910,(N
14652,07910,(N
14653,07910,(N
14654,07910,(N
14655,07910,(N
14656,07910,(N
14657,07910,(N
14658,07910,(N
14659,07910,(N
14660,07910,(N
14661,07910,(N
14662,07910,(N
14663,07910,(N
14664,07910,(N
14665,07910,(N
14666,07910,(N
14667,07910,(N
14668,07910,(N
14669,07910,(N
14670,07910,(N
14671,07910,(N
14672,07910,(N
14673,07910,(N
14674,07910,(N
14675,07910,(N
14676,07910,(N
14677,07910,(N
14678,07910,(N
14679,07910,(N
14680,07910,(N
14681,07910,(N
14682,07910,(N
14683,07910,(N
14684,07910,(N
14685,07910,(N
14686,07910,(N
14687,07910,(N
14688,07910,(N
14689,07910,(N
14690,07910,(N
14691,07910,(N
14692,07910,(N
14693,07910,(N
14694,07910,(N
14695,07910,(N
14696,07910,(N
14697,07910,(N
14698,07910,(N
14699,07910,(N
14700,07910,(N
14701,07910,(N
14702,07910,(N
14703,07910,(N
14704,07910,(N
14705,07910,(N
14706,07910,(N
14707,07910,(N
14708,07910,(N
14709,07910,(N
14710,07910,(N
14711,07910,(N
14712,07910,(N
14713,07910,(N
14714,07910,(N
14715,07910,(N
14716,07910,(N
14717,07910,(N
14718,07910,(N
14719,07910,(N
14720,07910,(N
14721,07910,(N
14722,07910,(N
14723,07910,(N
14724,07910,(N
14725,07910,(N
14726,07910,(N
14727,07910,(N
14728,07910,(N
14729,07910,(N
14730,07910,(N
14731,07910,(N
14732,07910,(N
14733,07910,(N
14734,07910,(N
14735,07910,(N
14736,07910,(N
14737,07910,(N
14738,07910,(N
14739,07910,(N
14740,07910,(N
14741,07910,(N
14742,07910,(N
14743,07910,(N
14744,07910,(N
14745,07910,(N
14746,07910,(N
14747,07910,(N
14748,07910,(N
14749,07910,(N
14750,07910,(N
14751,07910,(N
14752,07910,(N
14753,07910,(N
14754,07910,(N
14755,07910,(N
14756,07910,(N
14757,07910,(N
14758,07910,(N
14759,07910,(N
14760,07910,(N
14761,07910,(N
14762,07910,(N
14763,07910,(N
14764,07910,(N
14765,07910,(N
14766,07910,(N
14767,07910,(N
14768,07910,(N
14769,07910,(N
14770,07910,(N
14771,07910,(N
14772,07910,(N
14773,07910,(N
14774,07910,(N
14775,07910,(N
14776,07910,(N
14777,07910,(N
14778,07910,(N
14779,07910,(N
14780,07910,(N
14781,07910,(N
14782,07910,(N
14783,07910,(N
14784,07910,(N
14785,07910,(N
14786,07910,(N
14787,07910,(N
14788,07910,(N
14789,07910,(N
14790,07910,(N
14791,07910,(N
14792,07910,(N
14793,07910,(N
14794,07910,(N
14795,07910,(N
14796,07910,(N
14797,07910,(N
14798,07910,(N
14799,07910,(N
14800,07910,(N
14801,07910,(N
14802,07910,(N
14803,07910,(N
14804,07910,(N
14805,07910,(N
14806,07910,(N
14807,07910,(N
14808,07910,(N
14809,07910,(N
14810,07910,(N
14811,07910,(N
14812,07910,(N
14813,07910,(N
14814,07910,(N
14815,07910,(N
14816,07910,(N
14817,07910,(N
14818,07910,(N
14819,07910,(N
14820,07910,(N
14821,07910,(N
14822,07910,(N
14823,07910,(N
14824,07910,(N
14825,07910,(N
14826,07910,(N
14827,07910,(N
14828,07910,(N
14829,07910,(N
14830,07910,(N
14831,07910,(N
14832,07910,(N
14833,07910,(N
14834,07910,(N
14835,07910,(N
14836,07910,(N
14837,07910,(N
14838,07910,(N
14839,07910,(N
14840,07910,(N
14841,07910,(N
14842,07910,(N
14843,07910,(N
14844,07910,(N
14845,07910,(N
14846,07910,(N
14847,07910,(N
14848,07910,(N
14849,07910,(N
14850,07910,(N
14851,07910,(N
14852,07910,(N
14853,07910,(N
14854,07910,(N
14855,07910,(N
14856,07910,(N
14857,07910,(N
14858,07910,(N
14859,07910,(N
14860,07910,(N
14861,07910,(N
14862,07910,(N
14863,07910,(N
14864,07910,(N
14865,07910,(N
14866,07910,(N
14867,07910,(N
14868,07910,(N
14869,07910,(N
14870,07910,(N
14871,07910,(N
14872,07910,(N
14873,07910,(N
14874,07910,(N
14875,07910,(N
14876,07910,(N
14877,07910,(N
14878,07910,(N
14879,07910,(N
14880,07910,(N
14881,07910,(N
14882,07910,(N
14883,07910,(N
14884,07910,(N
14885,07910,(N
14886,07910,(N
14887,07910,(N
14888,07910,(N
14889,07910,(N
14890,07910,(N
14891,07910,(N
14892,07910,(N
14893,07910,(N
14894,07910,(N
14895,07910,(N
14896,07910,(N
14897,07910,(N
14898,07910,(N
14899,07910,(N
14900,07910,(N
14901,07910,(N
14902,07910,(N
14903,07910,(N
14904,07910,(N
14905,07910,(N
14906,07910,(N
14907,07910,(N
14908,07910,(N
14909,07910,(N
14910,07910,(N
14911,07910,(N
14912,07910,(N
14913,07910,(N
14914,07910,(N
14915,07910,(N
14916,07910,(N
14917,07910,(N
14918,07910,(N
14919,07910,(N
14920,07910,(N
14921,07910,(N
14922,07910,(N
14923,07910,(N
14924,07910,(N
14925,07910,(N
14926,07910,(N
14927,07910,(N
14928,07910,(N
14929,07910,(N
14930,07910,(N
14931,07910,(N
14932,07910,(N
14933,07910,(N
14934,07910,(N
14935,07910,(N
14936,07910,(N
14937,07910,(N
14938,07910,(N
14939,07910,(N
14940,07910,(N
14941,07910,(N
14942,07910,(N
14943,07910,(N
14944,07910,(N
14945,07910,(N
14946,07910,(N
14947,07910,(N
14948,07910,(N
14949,07910,(N
14950,07910,(N
14951,07910,(N
14952,07910,(N
14953,07910,(N
14954,07910,(N
14955,07910,(N
14956,07910,(N
14957,07910,(N
14958,07910,(N
14959,07910,(AFIB
14960,07910,(AFIB
14961,07910,(AFIB
14962,07910,(AFIB
14963,07910,(AFIB
14964,07910,(AFIB
14965,07910,(AFIB
14966,07910,(AFIB
14967,07910,(AFIB
14968,07910,(AFIB
14969,07910,(AFIB
14970,07910,(AFIB
14971,07910,(AFIB
14972,07910,(AFIB
14973,07910,(AFIB
14974,07910,(AFIB
14975,07910,(AFIB
14976,07910,(AFIB
14977,07910,(AFIB
14978,07910,(AFIB
14979,07910,(AFIB
14980,07910,(AFIB
14981,07910,(AFIB
14982,07910,(AFIB
14983,07910,(AFIB
14984,07910,(AFIB
14985,07910,(AFIB
14986,07910,(AFIB
14987,07910,(AFIB
14988,07910,(AFIB
14989,07910,(AFIB
14990,07910,(AFIB
14991,07910,(AFIB
14992,07910,(AFIB
14993,07910,(AFIB
14994,07910,(AFIB
14995,07910,(AFIB
14996,07910,(AFIB
14997,07910,(AFIB
14998,07910,(AFIB
14999,07910,(AFIB
15000,07910,(AFIB
15001,07910,(AFIB
15002,07910,(AFIB
15003,07910,(AFIB
15004,07910,(AFIB
15005,07910,(AFIB
15006,07910,(AFIB
15007,07910,(AFIB
15008,07910,(AFIB
15009,07910,(AFIB
15010,07910,(AFIB
15011,07910,(AFIB
15012,07910,(AFIB
15013,07910,(AFIB
15014,07910,(AFIB
15015,07910,(AFIB
15016,07910,(AFIB
15017,07910,(AFIB
15018,07910,(AFIB
15019,07910,(AFIB
15020,07910,(AFIB
15021,07910,(AFIB
15022,07910,(AFIB
15023,07910,(AFIB
15024,07910,(AFIB
15025,07910,(AFIB
15026,07910,(AFIB
15027,07910,(AFIB
15028,08215,(N
15029,08215,(N
15030,08215,(N
15031,08215,(N
15032,08215,(N
15033,08215,(N
15034,08215,(N
15035,08215,(N
15036,08215,(N
15037,08215,(N
15038,08215,(N
15039,08215,(N
15040,08215,(N
15041,08215,(N
15042,08215,(N
15043,08215,(N
15044,08215,(N
15045,08215,(N
15046,08215,(N
15047,08215,(N
15048,08215,(N
15049,08215,(N
15050,08215,(N
15051,08215,(N
15052,08215,(N
15053,08215,(N
15054,08215,(N
15055,08215,(N
15056,08215,(N
15057,08215,(N
15058,08215,(N
15059,08215,(N
15060,08215,(N
15061,08215,(N
15062,08215,(N
15063,08215,(N
15064,08215,(N
15065,08215,(N
15066,08215,(N
15067,08215,(N
15068,08215,(N
15069,08215,(N
15070,08215,(N
15071,08215,(N
15072,08215,(N
15073,08215,(N
15074,08215,(N
15075,08215,(N
15076,08215,(N
15077,08215,(N
15078,08215,(N
15079,08215,(N
15080,08215,(N
15081,08215,(N
15082,08215,(N
15083,08215,(N
15084,08215,(N
15085,08215,(N
15086,08215,(N
15087,08215,(N
15088,08215,(N
15089,08215,(N
15090,08215,(N
15091,08215,(N
15092,08215,(N
15093,08215,(N
15094,08215,(N
15095,08215,(N
15096,08215,(N
15097,08215,(N
15098,08215,(N
15099,08215,(N
15100,08215,(N
15101,08215,(N
15102,08215,(N
15103,08215,(N
15104,08215,(N
15105,08215,(N
15106,08215,(N
15107,08215,(N
15108,08215,(N
15109,08215,(N
15110,08215,(N
15111,08215,(N
15112,08215,(N
15113,08215,(N
15114,08215,(N
15115,08215,(N
15116,08215,(N
15117,08215,(N
15118,08215,(N
15119,08215,(N
15120,08215,(N
15121,08215,(N
15122,08215,(N
15123,08215,(N
15124,08215,(N
15125,08215,(N
15126,08215,(N
15127,08215,(N
15128,08215,(N
15129,08215,(N
15130,08215,(N
15131,08215,(N
15132,08215,(N
15133,08215,(N
15134,08215,(N
15135,08215,(N
15136,08215,(N
15137,08215,(N
15138,08215,(N
15139,08215,(N
15140,08215,(N
15141,08215,(N
15142,08215,(N
15143,08215,(N
15144,08215,(N
15145,08215,(N
15146,08215,(N
15147,08215,(N
15148,08215,(N
15149,08215,(N
15150,08215,(N
15151,08215,(N
15152,08215,(N
15153,08215,(N
15154,08215,(N
15155,08215,(N
15156,08215,(N
15157,08215,(N
15158,08215,(N
15159,08215,(N
15160,08215,(N
15161,08215,(N
15162,08215,(N
15163,08215,(N
15164,08215,(N
15165,08215,(N
15166,08215,(N
15167,08215,(N
15168,08215,(N
15169,08215,(N
15170,08215,(N
15171,08215,(N
15172,08215,(N
15173,08215,(N
15174,08215,(N
15175,08215,(N
15176,08215,(N
15177,08215,(N
15178,08215,(N
15179,08215,(N
15180,08215,(N
15181,08215,(N
15182,08215,(N
15183,08215,(N
15184,08215,(N
15185,08215,(N
15186,08215,(N
15187,08215,(N
15188,08215,(N
15189,08215,(N
15190,08215,(N
15191,08215,(N
15192,08215,(N
15193,08215,(N
15194,08215,(N
15195,08215,(N
15196,08215,(N
15197,08215,(AFIB
15198,08215,(AFIB
15199,08215,(AFIB
15200,08215,(AFIB
15201,08215,(AFIB
15202,08215,(AFIB
15203,08215,(AFIB
15204,08215,(AFIB
15205,08215,(AFIB
15206,08215,(AFIB
15207,08215,(AFIB
15208,08215,(AFIB
15209,08215,(AFIB
15210,08215,(AFIB
15211,08215,(AFIB
15212,08215,(AFIB
15213,08215,(AFIB
15214,08215,(AFIB
15215,08215,(AFIB
15216,08215,(AFIB
15217,08215,(AFIB
15218,08215,(AFIB
15219,08215,(AFIB
15220,08215,(AFIB
15221,08215,(AFIB
15222,08215,(AFIB
15223,08215,(AFIB
15224,08215,(AFIB
15225,08215,(AFIB
15226,08215,(AFIB
15227,08215,(AFIB
15228,08215,(AFIB
15229,08215,(AFIB
15230,08215,(AFIB
15231,08215,(AFIB
15232,08215,(AFIB
15233,08215,(AFIB
15234,08215,(AFIB
15235,08215,(AFIB
15236,08215,(AFIB
15237,08215,(AFIB
15238,08215,(AFIB
15239,08215,(AFIB
15240,08215,(AFIB
15241,08215,(AFIB
15242,08215,(AFIB
15243,08215,(AFIB
15244,08215,(AFIB
15245,08215,(AFIB
15246,08215,(AFIB
15247,08215,(AFIB
15248,08215,(AFIB
15249,08215,(AFIB
15250,08215,(AFIB
15251,08215,(AFIB
15252,08215,(AFIB
15253,08215,(AFIB
15254,08215,(AFIB
15255,08215,(AFIB
15256,08215,(AFIB
15257,08215,(AFIB
15258,08215,(AFIB
15259,08215,(AFIB
15260,08215,(AFIB
15261,08215,(AFIB
15262,08215,(AFIB
15263,08215,(AFIB
15264,08215,(AFIB
15265,08215,(AFIB
15266,08215,(AFIB
15267,08215,(AFIB
15268,08215,(AFIB
15269,08215,(AFIB
15270,08215,(AFIB
15271,08215,(AFIB
15272,08215,(AFIB
15273,08215,(AFIB
15274,08215,(AFIB
15275,08215,(AFIB
15276,08215,(AFIB
15277,08215,(AFIB
15278,08215,(AFIB
15279,08215,(AFIB
15280,08215,(AFIB
15281,08215,(AFIB
15282,08215,(AFIB
15283,08215,(AFIB
15284,08215,(AFIB
15285,08215,(AFIB
15286,08215,(AFIB
15287,08215,(AFIB
15288,08215,(AFIB
15289,08215,(AFIB
15290,08215,(AFIB
15291,08215,(AFIB
15292,08215,(AFIB
15293,08215,(AFIB
15294,08215,(AFIB
15295,08215,(AFIB
15296,08215,(AFIB
15297,08215,(AFIB
15298,08215,(AFIB
15299,08215,(AFIB
15300,08215,(AFIB
15301,08215,(AFIB
15302,08215,(AFIB
15303,08215,(AFIB
15304,08215,(AFIB
15305,08215,(AFIB
15306,08215,(AFIB
15307,08215,(AFIB
15308,08215,(AFIB
15309,08215,(AFIB
15310,08215,(AFIB
15311,08215,(AFIB
15312,08215,(AFIB
15313,08215,(AFIB
15314,08215,(AFIB
15315,08215,(AFIB
15316,08215,(AFL
15317,08215,(AFIB
15318,08215,(AFIB
15319,08215,(AFIB
15320,08215,(AFIB
15321,08215,(AFIB
15322,08215,(AFIB
15323,08215,(AFIB
15324,08215,(AFIB
15325,08215,(AFIB
15326,08215,(AFIB
15327,08215,(AFIB
15328,08215,(AFIB
15329,08215,(AFIB
15330,08215,(AFIB
15331,08215,(AFIB
15332,08215,(AFIB
15333,08215,(AFIB
15334,08215,(AFIB
15335,08215,(AFIB
15336,08215,(AFIB
15337,08215,(AFIB
15338,08215,(AFIB
15339,08215,(AFIB
15340,08215,(AFIB
15341,08215,(AFIB
15342,08215,(AFIB
15343,08215,(AFIB
15344,08215,(AFIB
15345,08215,(AFIB
15346,08215,(AFIB
15347,08215,(AFIB
15348,08215,(AFIB
15349,08215,(AFIB
15350,08215,(AFIB
15351,08215,(AFIB
15352,08215,(AFIB
15353,08215,(AFIB
15354,08215,(AFIB
15355,08215,(AFIB
15356,08215,(AFIB
15357,08215,(AFIB
15358,08215,(AFIB
15359,08215,(AFIB
15360,08215,(AFIB
15361,08215,(AFIB
15362,08215,(AFIB
15363,08215,(AFIB
15364,08215,(AFIB
15365,08215,(AFIB
15366,08215,(AFIB
15367,08215,(AFIB
15368,08215,(AFIB
15369,08215,(AFIB
15370,08215,(AFIB
15371,08215,(AFIB
15372,08215,(AFIB
15373,08215,(AFIB
15374,08215,(AFIB
15375,08215,(AFIB
15376,08215,(AFIB
15377,08215,(AFIB
15378,08215,(AFIB
15379,08215,(AFIB
15380,08215,(AFIB
15381,08215,(AFIB
15382,08215,(AFIB
15383,08215,(AFIB
15384,08215,(AFIB
15385,08215,(AFIB
15386,08215,(AFIB
15387,08215,(AFIB
15388,08215,(AFIB
15389,08215,(AFIB
15390,08215,(AFIB
15391,08215,(AFIB
15392,08215,(AFIB
15393,08215,(AFIB
15394,08215,(AFIB
15395,08215,(AFIB
15396,08215,(AFIB
15397,08215,(AFIB
15398,08215,(AFIB
15399,08215,(AFIB
15400,08215,(AFIB
15401,08215,(AFIB
15402,08215,(AFIB
15403,08215,(AFIB
15404,08215,(AFIB
15405,08215,(AFIB
15406,08215,(AFIB
15407,08215,(AFIB
15408,08215,(AFIB
15409,08215,(AFIB
15410,08215,(AFIB
15411,08215,(AFIB
15412,08215,(AFIB
15413,08215,(AFIB
15414,08215,(AFIB
15415,08215,(AFIB
15416,08215,(AFIB
15417,08215,(AFIB
15418,08215,(AFIB
15419,08215,(AFIB
15420,08215,(AFIB
15421,08215,(AFIB
15422,08215,(AFIB
15423,08215,(AFIB
15424,08215,(AFIB
15425,08215,(AFIB
15426,08215,(AFIB
15427,08215,(AFIB
15428,08215,(AFIB
15429,08215,(AFIB
15430,08215,(AFIB
15431,08215,(AFIB
15432,08215,(AFIB
15433,08215,(AFIB
15434,08215,(AFIB
15435,08215,(AFIB
15436,08215,(AFIB
15437,08215,(AFIB
15438,08215,(AFIB
15439,08215,(AFIB
15440,08215,(AFIB
15441,08215,(AFIB
15442,08215,(AFIB
15443,08215,(AFIB
15444,08215,(AFIB
15445,08215,(AFIB
15446,08215,(AFIB
15447,08215,(AFIB
15448,08215,(AFIB
15449,08215,(AFIB
15450,08215,(AFIB
15451,08215,(AFIB
15452,08215,(AFIB
15453,08215,(AFIB
15454,08215,(AFIB
15455,08215,(AFIB
15456,08215,(AFIB
15457,08215,(AFIB
15458,08215,(AFIB
15459,08215,(AFIB
15460,08215,(AFIB
15461,08215,(AFIB
15462,08215,(AFIB
15463,08215,(AFIB
15464,08215,(AFIB
15465,08215,(AFIB
15466,08215,(AFIB
15467,08215,(AFIB
15468,08215,(AFIB
15469,08215,(AFIB
15470,08215,(AFIB
15471,08215,(AFIB
15472,08215,(AFIB
15473,08215,(AFIB
15474,08215,(AFIB
15475,08215,(AFIB
15476,08215,(AFIB
15477,08215,(AFIB
15478,08215,(AFIB
15479,08215,(AFIB
15480,08215,(AFIB
15481,08215,(AFIB
15482,08215,(AFIB
15483,08215,(AFIB
15484,08215,(AFIB
15485,08215,(AFIB
15486,08215,(AFIB
15487,08215,(AFIB
15488,08215,(AFIB
15489,08215,(AFIB
15490,08215,(AFIB
15491,08215,(AFIB
15492,08215,(AFIB
15493,08215,(AFIB
15494,08215,(AFIB
15495,08215,(AFIB
15496,08215,(AFIB
15497,08215,(AFIB
15498,08215,(AFIB
15499,08215,(AFIB
15500,08215,(AFIB
15501,08215,(AFIB
15502,08215,(AFIB
15503,08215,(AFIB
15504,08215,(AFIB
15505,08215,(AFIB
15506,08215,(AFIB
15507,08215,(AFIB
15508,08215,(AFIB
15509,08215,(AFIB
15510,08215,(AFIB
15511,08215,(AFIB
15512,08215,(AFIB
15513,08215,(AFIB
15514,08215,(AFIB
15515,08215,(AFIB
15516,08215,(AFIB
15517,08215,(AFIB
15518,08215,(AFIB
15519,08215,(AFIB
15520,08215,(AFIB
15521,08215,(AFIB
15522,08215,(AFIB
15523,08215,(AFIB
15524,08215,(AFIB
15525,08215,(AFIB
15526,08215,(AFIB
15527,08215,(AFIB
15528,08215,(AFIB
15529,08215,(AFIB
15530,08215,(AFIB
15531,08215,(AFIB
15532,08215,(AFIB
15533,08215,(AFIB
15534,08215,(AFIB
15535,08215,(AFIB
15536,08215,(AFIB
15537,08215,(AFIB
15538,08215,(AFIB
15539,08215,(AFIB
15540,08215,(AFIB
15541,08215,(AFIB
15542,08215,(AFIB
15543,08215,(AFIB
15544,08215,(AFIB
15545,08215,(AFIB
15546,08215,(AFIB
15547,08215,(AFIB
15548,08215,(AFIB
15549,08215,(AFIB
15550,08215,(AFIB
15551,08215,(AFIB
15552,08215,(AFIB
15553,08215,(AFIB
15554,08215,(AFIB
15555,08215,(AFIB
15556,08215,(AFIB
15557,08215,(AFIB
15558,08215,(AFIB
15559,08215,(AFIB
15560,08215,(AFIB
15561,08215,(AFIB
15562,08215,(AFIB
15563,08215,(AFIB
15564,08215,(AFIB
15565,08215,(AFIB
15566,08215,(AFIB
15567,08215,(AFIB
15568,08215,(AFIB
15569,08215,(AFIB
15570,08215,(AFIB
15571,08215,(AFIB
15572,08215,(AFIB
15573,08215,(AFIB
15574,08215,(AFIB
15575,08215,(AFIB
15576,08215,(AFIB
15577,08215,(AFIB
15578,08215,(AFIB
15579,08215,(AFIB
15580,08215,(AFIB
15581,08215,(AFIB
15582,08215,(AFIB
15583,08215,(AFIB
15584,08215,(AFIB
15585,08215,(AFIB
15586,08215,(AFIB
15587,08215,(AFIB
15588,08215,(AFIB
15589,08215,(AFIB
15590,08215,(AFIB
15591,08215,(AFIB
15592,08215,(AFIB
15593,08215,(AFIB
15594,08215,(AFIB
15595,08215,(AFIB
15596,08215,(AFIB
15597,08215,(AFIB
15598,08215,(AFIB
15599,08215,(AFIB
15600,08215,(AFIB
15601,08215,(AFIB
15602,08215,(AFIB
15603,08215,(AFIB
15604,08215,(AFIB
15605,08215,(AFIB
15606,08215,(AFIB
15607,08215,(AFIB
15608,08215,(AFIB
15609,08215,(AFIB
15610,08215,(AFIB
15611,08215,(AFIB
15612,08215,(AFIB
15613,08215,(AFIB
15614,08215,(AFIB
15615,08215,(AFIB
15616,08215,(AFIB
15617,08215,(AFIB
15618,08215,(AFIB
15619,08215,(AFIB
15620,08215,(AFIB
15621,08215,(AFIB
15622,08215,(AFIB
15623,08215,(AFIB
15624,08215,(AFIB
15625,08215,(AFIB
15626,08215,(AFIB
15627,08215,(AFIB
15628,08215,(AFIB
15629,08215,(AFIB
15630,08215,(AFIB
15631,08215,(AFIB
15632,08215,(AFIB
15633,08215,(AFIB
15634,08215,(AFIB
15635,08215,(AFIB
15636,08215,(AFIB
15637,08215,(AFIB
15638,08215,(AFIB
15639,08215,(AFIB
15640,08215,(AFIB
15641,08215,(AFIB
15642,08215,(AFIB
15643,08215,(AFIB
15644,08215,(AFIB
15645,08215,(AFIB
15646,08215,(AFIB
15647,08215,(AFIB
15648,08215,(AFIB
15649,08215,(AFIB
15650,08215,(AFIB
15651,08215,(AFIB
15652,08215,(AFIB
15653,08215,(AFIB
15654,08215,(AFIB
15655,08215,(AFIB
15656,08215,(AFIB
15657,08215,(AFIB
15658,08215,(AFIB
15659,08215,(AFIB
15660,08215,(AFIB
15661,08215,(AFIB
15662,08215,(AFIB
15663,08215,(AFIB
15664,08215,(AFIB
15665,08215,(AFIB
15666,08215,(AFIB
15667,08215,(AFIB
15668,08215,(AFIB
15669,08215,(AFIB
15670,08215,(AFIB
15671,08215,(AFIB
15672,08215,(AFIB
15673,08215,(AFIB
15674,08215,(AFIB
15675,08215,(AFIB
15676,08215,(AFIB
15677,08215,(AFIB
15678,08215,(AFIB
15679,08215,(AFIB
15680,08215,(AFIB
15681,08215,(AFIB
15682,08215,(AFIB
15683,08215,(AFIB
15684,08215,(AFIB
15685,08215,(AFIB
15686,08215,(AFIB
15687,08215,(AFIB
15688,08215,(AFIB
15689,08215,(AFIB
15690,08215,(AFIB
15691,08215,(AFIB
15692,08215,(AFIB
15693,08215,(AFIB
15694,08215,(AFIB
15695,08215,(AFIB
15696,08215,(AFIB
15697,08215,(AFIB
15698,08215,(AFIB
15699,08215,(AFIB
15700,08215,(AFIB
15701,08215,(AFIB
15702,08215,(AFIB
15703,08215,(AFIB
15704,08215,(AFIB
15705,08215,(AFIB
15706,08215,(AFIB
15707,08215,(AFIB
15708,08215,(AFIB
15709,08215,(AFIB
15710,08215,(AFIB
15711,08215,(AFIB
15712,08215,(AFIB
15713,08215,(AFIB
15714,08215,(AFIB
15715,08215,(AFIB
15716,08215,(AFIB
15717,08215,(AFIB
15718,08215,(AFIB
15719,08215,(AFIB
15720,08215,(AFIB
15721,08215,(AFIB
15722,08215,(AFIB
15723,08215,(AFIB
15724,08215,(AFIB
15725,08215,(AFIB
15726,08215,(AFIB
15727,08215,(AFIB
15728,08215,(AFIB
15729,08215,(AFIB
15730,08215,(AFIB
15731,08215,(AFIB
15732,08215,(AFIB
15733,08215,(AFIB
15734,08215,(AFIB
15735,08215,(AFIB
15736,08215,(AFIB
15737,08215,(AFIB
15738,08215,(AFIB
15739,08215,(AFIB
15740,08215,(AFIB
15741,08215,(AFIB
15742,08215,(AFIB
15743,08215,(AFIB
15744,08215,(AFIB
15745,08215,(AFIB
15746,08215,(AFIB
15747,08215,(AFIB
15748,08215,(AFIB
15749,08219,(N
15750,08219,(N
15751,08219,(N
15752,08219,(N
15753,08219,(N
15754,08219,(N
15755,08219,(N
15756,08219,(N
15757,08219,(N
15758,08219,(N
15759,08219,(N
15760,08219,(N
15761,08219,(N
15762,08219,(N
15763,08219,(N
15764,08219,(N
15765,08219,(N
15766,08219,(N
15767,08219,(N
15768,08219,(N
15769,08219,(N
15770,08219,(N
15771,08219,(N
15772,08219,(N
15773,08219,(N
15774,08219,(N
15775,08219,(N
15776,08219,(N
15777,08219,(N
15778,08219,(N
15779,08219,(N
15780,08219,(N
15781,08219,(N
15782,08219,(N
15783,08219,(N
15784,08219,(N
15785,08219,(N
15786,08219,(N
15787,08219,(N
15788,08219,(N
15789,08219,(N
15790,08219,(N
15791,08219,(N
15792,08219,(N
15793,08219,(N
15794,08219,(N
15795,08219,(N
15796,08219,(N
15797,08219,(N
15798,08219,(N
15799,08219,(N
15800,08219,(N
15801,08219,(N
15802,08219,(N
15803,08219,(N
15804,08219,(N
15805,08219,(N
15806,08219,(N
15807,08219,(N
15808,08219,(N
15809,08219,(N
15810,08219,(N
15811,08219,(N
15812,08219,(N
15813,08219,(N
15814,08219,(N
15815,08219,(N
15816,08219,(N
15817,08219,(N
15818,08219,(N
15819,08219,(N
15820,08219,(N
15821,08219,(N
15822,08219,(N
15823,08219,(N
15824,08219,(N
15825,08219,(N
15826,08219,(N
15827,08219,(N
15828,08219,(N
15829,08219,(N
15830,08219,(N
15831,08219,(N
15832,08219,(N
15833,08219,(N
15834,08219,(N
15835,08219,(N
15836,08219,(N
15837,08219,(N
15838,08219,(N
15839,08219,(N
15840,08219,(N
15841,08219,(N
15842,08219,(N
15843,08219,(N
15844,08219,(N
15845,08219,(N
15846,08219,(N
15847,08219,(N
15848,08219,(N
15849,08219,(N
15850,08219,(N
15851,08219,(N
15852,08219,(N
15853,08219,(N
15854,08219,(N
15855,08219,(N
15856,08219,(N
15857,08219,(N
15858,08219,(N
15859,08219,(N
15860,08219,(N
15861,08219,(N
15862,08219,(N
15863,08219,(N
15864,08219,(N
15865,08219,(N
15866,08219,(N
15867,08219,(N
15868,08219,(N
15869,08219,(N
15870,08219,(N
15871,08219,(N
15872,08219,(N
15873,08219,(N
15874,08219,(N
15875,08219,(N
15876,08219,(N
15877,08219,(N
15878,08219,(N
15879,08219,(N
15880,08219,(N
15881,08219,(N
15882,08219,(N
15883,08219,(N
15884,08219,(N
15885,08219,(N
15886,08219,(N
15887,08219,(N
15888,08219,(N
15889,08219,(N
15890,08219,(N
15891,08219,(N
15892,08219,(N
15893,08219,(N
15894,08219,(N
15895,08219,(N
15896,08219,(N
15897,08219,(N
15898,08219,(N
15899,08219,(N
15900,08219,(N
15901,08219,(N
15902,08219,(N
15903,08219,(N
15904,08219,(N
15905,08219,(N
15906,08219,(N
15907,08219,(N
15908,08219,(N
15909,08219,(N
15910,08219,(N
15911,08219,(N
15912,08219,(N
15913,08219,(N
15914,08219,(N
15915,08219,(N
15916,08219,(N
15917,08219,(N
15918,08219,(N
15919,08219,(N
15920,08219,(N
15921,08219,(N
15922,08219,(N
15923,08219,(N
15924,08219,(N
15925,08219,(N
15926,08219,(N
15927,08219,(N
15928,08219,(N
15929,08219,(N
15930,08219,(N
15931,08219,(N
15932,08219,(N
15933,08219,(N
15934,08219,(N
15935,08219,(N
